timestamp,symbol,entry_price,confidence
2025-12-05 09:41:57,ATOMUSDT,2.276,0.08
2025-12-05 09:41:58,BANDUSDT,0.404,0.293
2025-12-05 09:41:59,CRVUSDT,0.4079,0.002
2025-12-05 09:41:59,ETCUSDT,13.62,0.003
2025-12-05 09:42:00,GALAUSDT,0.0074,0.684
2025-12-05 09:42:00,HIGHUSDT,0.249,0.115
2025-12-05 09:42:01,INJUSDT,5.72,0.032
2025-12-05 09:42:01,LDOUSDT,0.6156,0.403
2025-12-05 09:42:02,LINKUSDT,14.1,0.003
2025-12-05 09:42:03,LSKUSDT,0.216,0.004
2025-12-05 09:42:03,MBLUSDT,0.001302,0.925
2025-12-05 09:42:04,OPUSDT,0.3163,0.002
2025-12-05 09:42:04,PAXGUSDT,4231.15,0.0
2025-12-05 09:42:05,SANTOSUSDT,1.921,0.006
2025-12-05 09:42:05,SOLUSDT,136.72,0.016
2025-12-05 09:42:06,TRXUSDT,0.2853,0.0
2025-12-05 09:42:06,ZENUSDT,9.179,0.002
2025-12-05 10:42:07,ADAUSDT,0.4327,0.001
2025-12-05 10:42:08,ARUSDT,4.13,0.331
2025-12-05 10:42:08,ATOMUSDT,2.284,0.098
2025-12-05 10:42:09,BANDUSDT,0.402,0.279
2025-12-05 10:42:09,CRVUSDT,0.412,0.0
2025-12-05 10:42:10,ETCUSDT,13.62,0.019
2025-12-05 10:42:10,GALAUSDT,0.00743,0.076
2025-12-05 10:42:11,HIGHUSDT,0.249,0.303
2025-12-05 10:42:12,INJUSDT,5.75,0.01
2025-12-05 10:42:12,LDOUSDT,0.6193,0.003
2025-12-05 10:42:13,LINKUSDT,14.12,0.001
2025-12-05 10:42:13,LSKUSDT,0.219,0.012
2025-12-05 10:42:14,MBLUSDT,0.001309,0.67
2025-12-05 10:42:14,OPUSDT,0.3197,0.0
2025-12-05 10:42:15,PAXGUSDT,4233.39,0.0
2025-12-05 10:42:16,SANTOSUSDT,1.932,0.001
2025-12-05 10:42:16,SOLUSDT,137.9,0.001
2025-12-05 10:42:17,TRXUSDT,0.2857,0.0
2025-12-05 10:42:17,ZENUSDT,9.188,0.001
2025-12-05 11:14:12,ADAUSDT,0.4311,0.005
2025-12-05 11:14:14,ARUSDT,4.12,0.004
2025-12-05 11:14:15,ATOMUSDT,2.275,0.032
2025-12-05 11:14:17,BANDUSDT,0.405,0.009
2025-12-05 11:14:18,CRVUSDT,0.4094,0.0
2025-12-05 11:14:18,ETCUSDT,13.58,0.001
2025-12-05 11:14:19,GALAUSDT,0.0074,0.002
2025-12-05 11:14:20,HIGHUSDT,0.249,0.011
2025-12-05 11:14:21,INJUSDT,5.74,0.002
2025-12-05 11:14:22,LDOUSDT,0.6157,0.006
2025-12-05 11:14:22,LINKUSDT,14.11,0.0
2025-12-05 11:14:23,LSKUSDT,0.223,0.0
2025-12-05 11:14:23,MBLUSDT,0.001305,0.284
2025-12-05 11:14:24,OPUSDT,0.3191,0.0
2025-12-05 11:14:25,PAXGUSDT,4232.34,0.0
2025-12-05 11:14:27,SANTOSUSDT,1.927,0.001
2025-12-05 11:14:28,SOLUSDT,137.85,0.0
2025-12-05 11:14:31,TRXUSDT,0.2857,0.0
2025-12-05 11:14:31,ZENUSDT,9.107,0.001
